id	layer	check	verdict	subject	evidence	autofix	action
C3-3e10cc	conservation	C3	IDENTISCH	WHO-Grad-ZNS-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-who-grad-tumor-zns-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-who-grad-tumor-zns-intro.md)	-	-
C3-cd7080	conservation	C3	IDENTISCH	Extensions/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-04995c	conservation	C3	IDENTISCH	Leitlinienbehandlung-Status-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-leitlinienbehandlung-status-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-leitlinienbehandlung-status-intro.md)	-	-
C3-8982c3	conservation	C3	IDENTISCH	Leitliniendokumentation-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-leitlinie-dokumentation-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-leitlinie-dokumentation-intro.md)	-	-
C3-cb8adb	conservation	C3	IDENTISCH	Therapielinie-Extension.page.md	migrated -> input/pagecontent/extensions.md (input/pagecontent/extensions.md)	-	-
C3-6068b5	conservation	C3	IDENTISCH	Zulassungsstatus-Extension.page.md	migrated -> input/pagecontent/extensions.md (input/pagecontent/extensions.md)	-	-
C3-d1ab95	conservation	C3	IDENTISCH	Behandlungsepisode/Index.page.md	retired: nav-only container page; source text: "Diese Seite wurde absichtlich leer gelassen"	-	-
C3-ad7784	conservation	C3	IDENTISCH	Probe/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-236881	conservation	C3	IDENTISCH	Tumorzellgehalt-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-tumorzellgehalt-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-tumorzellgehalt-intro.md)	-	-
C3-7a5d06	conservation	C3	IDENTISCH	Systemische-Vortherapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-systemische-vortherapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-systemische-vortherapie-intro.md)	-	-
C3-eeeaf5	conservation	C3	IDENTISCH	Therapieplan-MTB-Beschluss/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-3768c6	conservation	C3	IDENTISCH	Studieneinschlussempfehlung/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-46ee94	conservation	C3	IDENTISCH	Studieneinschluss-Anfrage-ServiceRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-studieneinschluss-anfrage-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-studieneinschluss-anfrage-intro.md)	-	-
C3-1654c0	conservation	C3	IDENTISCH	Studieneinschluss-Studie-ResearchStudy.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-studie-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-studie-intro.md)	-	-
C3-c338f9	conservation	C3	IDENTISCH	Evidenzgraduierung-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-evidenzgraduierung-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-evidenzgraduierung-intro.md)	-	-
C3-172eb2	conservation	C3	IDENTISCH	MIIIGModulMTB/TechnischeImplementierung/FHIRProfile/Behandlungsepisode/Therapieplan-MTB-Beschluss/Therapieempfehlung/Extensions/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-1a9fb4	conservation	C3	IDENTISCH	Prioritaet-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-prioritaet-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-prioritaet-intro.md)	-	-
C3-9c16d2	conservation	C3	IDENTISCH	Publikation-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-publikation-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-empfehlung-publikation-intro.md)	-	-
C3-77d442	conservation	C3	IDENTISCH	Therapieempfehlung/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-48eb87	conservation	C3	IDENTISCH	Kombinationstherapie-Empfehlung-RequestGroup-Alias.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-kombination-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-kombination-intro.md)	-	-
C3-ac0568	conservation	C3	IDENTISCH	Kombinationstherapie-Empfehlung-RequestGroup.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-kombination-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-kombination-intro.md)	-	-
C3-6aa64d	conservation	C3	IDENTISCH	Therapieempfehlung-MedicationRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-therapieempfehlung-intro.md)	-	-
C3-85d9bd	conservation	C3	IDENTISCH	Therapieplan-CarePlan.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-therapieplan-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-therapieplan-intro.md)	-	-
C3-f2e7ef	conservation	C3	IDENTISCH	Biopsie-Auftrag-ServiceRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-biopsie-auftrag-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-biopsie-auftrag-intro.md)	-	-
C3-ec6c2d	conservation	C3	IDENTISCH	Histologie-Evaluation-Auftrag-ServiceRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-histologie-evaluation-auftrag-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-histologie-evaluation-auftrag-intro.md)	-	-
C3-94f6ee	conservation	C3	IDENTISCH	Human-genetische-Beratung-Auftrag-ServiceRequest.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-humangenetische-beratung-auftrag-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-humangenetische-beratung-auftrag-intro.md)	-	-
C3-e82659	conservation	C3	IDENTISCH	Weitere-Empfehlungen/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-ffdbda	conservation	C3	IDENTISCH	Antragsstadium-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-antrag-kostenuebernahme-antragsstadium-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-antrag-kostenuebernahme-antragsstadium-intro.md)	-	-
C3-c57037	conservation	C3	IDENTISCH	Antrag-Kostenuebernahme-Claim/Index.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-antrag-kostenuebernahme-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-antrag-kostenuebernahme-intro.md)	-	-
C3-46213c	conservation	C3	IDENTISCH	Ablehnungsgrund-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-antwort-kostenuebernahme-ablehnungsgrund-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-antwort-kostenuebernahme-ablehnungsgrund-intro.md)	-	-
C3-e1c74c	conservation	C3	IDENTISCH	Entscheidung-Extension.page.md	migrated -> input/intro-notes/StructureDefinition-mii-ex-mtb-antwort-kostenuebernahme-entscheidung-intro.md (input/intro-notes/StructureDefinition-mii-ex-mtb-antwort-kostenuebernahme-entscheidung-intro.md)	-	-
C3-41572e	conservation	C3	IDENTISCH	Antwort-Kostenuebernahme-ClaimResponse/Index.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-antwort-kostenuebernahme-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-antwort-kostenuebernahme-intro.md)	-	-
C3-98cadf	conservation	C3	IDENTISCH	Antrag-Kostenuebernahme/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-a0c40e	conservation	C3	IDENTISCH	Follow-Up-ClinicalImpression.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-follow-up-clinicalimpression-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-follow-up-clinicalimpression-intro.md)	-	-
C3-8d8db0	conservation	C3	IDENTISCH	Follow-Up/Index.page.md	retired: nav-only container page; source text: "Diese Seite wurde absichtlich leer gelassen"	-	-
C3-d85ac7	conservation	C3	IDENTISCH	Befund-Response-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-response-befund-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-response-befund-intro.md)	-	-
C3-dbe567	conservation	C3	IDENTISCH	Befund-Response/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-6c2601	conservation	C3	IDENTISCH	Systemische-Therapie/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-4f0400	conservation	C3	IDENTISCH	Systemische-MTB-Therapie-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-systemische-therapie-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-systemische-therapie-intro.md)	-	-
C3-25a09e	conservation	C3	IDENTISCH	Systemische-Therapie-Medication-Statement-Medication-Statement.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-systemtherapie-medication-statement-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-systemtherapie-medication-statement-intro.md)	-	-
C3-66a80b	conservation	C3	IDENTISCH	FHIRProfile/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-7a91a1	conservation	C3	IDENTISCH	Immunhistochemie-HER2-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-her2-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-her2-intro.md)	-	-
C3-833161	conservation	C3	IDENTISCH	Immunhistochemie-MMR-MSI-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-mmr-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-mmr-intro.md)	-	-
C3-12eb01	conservation	C3	IDENTISCH	Immunhistochemie-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-intro.md)	-	-
C3-f49649	conservation	C3	IDENTISCH	Immunhistochemie-PDL1-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-pdl1-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-pdl1-intro.md)	-	-
C3-68cd46	conservation	C3	IDENTISCH	Immunhistochemie-Phosphorylation-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-phosphorylation-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-phosphorylation-intro.md)	-	-
C3-6d947a	conservation	C3	IDENTISCH	Immunhistochemie/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-cc45a3	conservation	C3	IDENTISCH	P-Immunhistochemie-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-phosphorylation-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-immunohistochemistry-phosphorylation-intro.md)	-	-
C3-5c758b	conservation	C3	IDENTISCH	In-Situ-Hybridization-HER2-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-insituhybridization-her2-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-insituhybridization-her2-intro.md)	-	-
C3-9300ed	conservation	C3	IDENTISCH	In-Situ-Hybridization-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-insituhybridization-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-insituhybridization-intro.md)	-	-
C3-172c71	conservation	C3	IDENTISCH	In-Situ-Hybridization/Index.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-bb0592	conservation	C3	IDENTISCH	Molekular-Pathologie-Befund/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-d916d6	conservation	C3	IDENTISCH	Molekular-Pathologie-Befund-DiagnosticReport.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-molecular-pathology-report-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-molecular-pathology-report-intro.md)	-	-
C3-22ae12	conservation	C3	IDENTISCH	Diagnostische-Implikation-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-diagnostische-implikation-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-diagnostische-implikation-intro.md)	-	-
C3-d0e627	conservation	C3	IDENTISCH	Genetische-Implikationen/Index.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-1f5f75	conservation	C3	IDENTISCH	Therapeutische-Implikation-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-therapeutische-implikation-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-therapeutische-implikation-intro.md)	-	-
C3-a0eb95	conservation	C3	IDENTISCH	Genomic-Study-Device-Device.page.md	migrated -> input/intro-notes/StructureDefinition-genomic-study-device-intro.md (input/intro-notes/StructureDefinition-genomic-study-device-intro.md)	-	-
C3-5bac87	conservation	C3	IDENTISCH	Genomic-Study-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-genomic-study-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-genomic-study-intro.md)	-	-
C3-77d3d8	conservation	C3	IDENTISCH	Genomics-Study-Analysis-Procedure.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-genomic-study-analysis-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-genomic-study-analysis-intro.md)	-	-
C3-605818	conservation	C3	IDENTISCH	Genomic-Study/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-ccd341	conservation	C3	IDENTISCH	NGS-Bericht/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-b37714	conservation	C3	IDENTISCH	BRCAness-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-brcaness-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-brcaness-intro.md)	-	-
C3-7fd53b	conservation	C3	IDENTISCH	HER2-Status-Biomarker-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-biomarker-her2-status-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-biomarker-her2-status-intro.md)	-	-
C3-03b7f3	conservation	C3	IDENTISCH	HRD-Score-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-hrd-score-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-hrd-score-intro.md)	-	-
C3-5320f2	conservation	C3	IDENTISCH	Molekularer-Biomarker/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-5e5260	conservation	C3	IDENTISCH	MSI-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-msi-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-msi-intro.md)	-	-
C3-cd1a0c	conservation	C3	IDENTISCH	Mikrosatelliteninstabilitaet-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-mikrosatelliteninstabilitaet-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-mikrosatelliteninstabilitaet-intro.md)	-	-
C3-8e83c7	conservation	C3	IDENTISCH	Molekularer-Biomarker-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-molekularer-biomarker-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-molekularer-biomarker-intro.md)	-	-
C3-4d048a	conservation	C3	IDENTISCH	Mutationslast-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-mutationslast-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-mutationslast-intro.md)	-	-
C3-f86470	conservation	C3	IDENTISCH	Ploidie-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-ploidie-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-ploidie-intro.md)	-	-
C3-ee7c8a	conservation	C3	IDENTISCH	NGS-Bericht-DiagnosticReport.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-ngs-bericht-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-ngs-bericht-intro.md)	-	-
C3-06355f	conservation	C3	IDENTISCH	RNA-Seq/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-0df0b8	conservation	C3	IDENTISCH	RNA-Seq-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-rna-seq-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-rna-seq-intro.md)	-	-
C3-af5543	conservation	C3	IDENTISCH	Copy-Number-Variant-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-copy-number-variant-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-copy-number-variant-intro.md)	-	-
C3-47022f	conservation	C3	IDENTISCH	DNA-Fusion-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-dna-fusion-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-dna-fusion-intro.md)	-	-
C3-421e3b	conservation	C3	IDENTISCH	Einfache-Variante-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-einfache-variante-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-einfache-variante-intro.md)	-	-
C3-5ac08d	conservation	C3	IDENTISCH	Variante/Index.page.md	retired: nav-only page: no prose beyond the generated navigation/title (renderings regenerate on the artifact pages)	-	-
C3-fc223a	conservation	C3	IDENTISCH	RNA-Fusion-Observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-mtb-rna-fusion-intro.md (input/intro-notes/StructureDefinition-mii-pr-mtb-rna-fusion-intro.md)	-	-
C3-2fe7d8	conservation	C3	IDENTISCH	TechnischeImplementierung/Index.page.md	retired: nav-only container; source text: "Diese Seite wurde absichtlich leer gelassen"	-	-
C3-fda280	conservation	C3	IDENTISCH	Profile-Beziehungen-und-Referenzen.page.md	migrated -> input/pagecontent/implementer-guidance.md (input/pagecontent/implementer-guidance.md)	-	-
C3-bf17f6	conservation	C3	IDENTISCH	Profile-Inhalt-und-Vererbung.page.md	migrated -> input/pagecontent/implementer-guidance.md (input/pagecontent/implementer-guidance.md)	-	-
C3-24fdb2	conservation	C3	IDENTISCH	QA-Validierung.page.md	migrated -> input/pagecontent/implementer-guidance.md (input/pagecontent/implementer-guidance.md)	-	-
C3-d04b32	conservation	C3	IDENTISCH	Terminologien.page.md	migrated -> input/pagecontent/code-systems.md (input/pagecontent/code-systems.md)	-	-
C4-b56c53	conservation	C4	NICHT PRUEFBAR	Ablehnungsgrund-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 1 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-06bc24	conservation	C4	NICHT PRUEFBAR	Antrag-Kostenuebernahme-Claim/Index.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 17 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-448148	conservation	C4	NICHT PRUEFBAR	Antrag-Kostenuebernahme/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-24bf2e	conservation	C4	NICHT PRUEFBAR	Antragsstadium-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 1 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-42d75b	conservation	C4	NICHT PRUEFBAR	Antwort-Kostenuebernahme-ClaimResponse/Index.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 2 of 17 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-7b2767	conservation	C4	NICHT PRUEFBAR	AnwendungsflleInformationsmodell/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-b2d096	conservation	C4	NICHT PRUEFBAR	BRCAness-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e8f15a	conservation	C4	NICHT PRUEFBAR	Befund-Response-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 4 of 21 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-f2bfa3	conservation	C4	NICHT PRUEFBAR	Befund-Response/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-68ffe4	conservation	C4	NICHT PRUEFBAR	Behandlungsepisode-ClinicalImpression.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 17 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-2ef10c	conservation	C4	NICHT PRUEFBAR	Behandlungsepisode/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-8008a4	conservation	C4	IDENTISCH	BeschreibungModulModul.page.md	all 9 prose runs present in the target's de corpus	-	-
C4-e4b03b	conservation	C4	DIVERGIERT	BeschreibungvonSzenarienfrdieAnwendungderModule.page.md	24 of 92 PROSE runs of the source page are in no target page (first: ## Beschreibung von Szenarien für die Anwendung der Module t…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-c5cfa0	conservation	C4	NICHT PRUEFBAR	Biopsie-Auftrag-ServiceRequest.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 14 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-196ae3	conservation	C4	DIVERGIERT	CapabilityStatement.page.md	3 of 6 PROSE runs of the source page are in no target page (first: Um eine dezentrale Datenauswertung mittel des Deutsche Forsc…)	-	map the missing text to a target page section, or record the loss in the report's content map
